0.710276	0.630591	0.236100	0.457602
0.722795	0.639392	0.229300	0.463103
0.734842	0.647719	0.222037	0.467564
0.746276	0.655570	0.214321	0.471046
0.757293	0.662910	0.206280	0.473629
0.767610	0.669934	0.198021	0.475073
0.777513	0.676548	0.189450	0.475345
0.786788	0.682776	0.180611	0.474969
0.795481	0.688695	0.171641	0.473882
0.803619	0.694249	0.162643	0.471864
0.811267	0.699457	0.153510	0.468427
0.818488	0.704325	0.144511	0.464701
0.825189	0.708956	0.135682	0.460057
0.831427	0.713281	0.127514	0.454618
0.837185	0.717346	0.119402	0.448492
0.842478	0.721194	0.111174	0.441743
0.847338	0.724779	0.103047	0.434432
0.851765	0.728146	0.095208	0.426618
0.855811	0.731377	0.087759	0.418013
0.859455	0.734314	0.080982	0.409638
0.862747	0.737131	0.074247	0.400765
0.865716	0.739763	0.068015	0.391401
0.868371	0.742189	0.062199	0.382117
0.870734	0.744460	0.056834	0.372891
0.872824	0.746531	0.051885	0.363399
0.875484	0.748430	0.047411	0.354426
0.876419	0.750982	0.043746	0.345295
0.877631	0.752177	0.039928	0.336545
0.878832	0.753316	0.036404	0.328162
0.879888	0.754436	0.033241	0.320075
0.880606	0.755467	0.031622	0.312414
0.881230	0.756379	0.029861	0.305115
0.881778	0.757174	0.028644	0.298312
0.882209	0.757880	0.027556	0.292276
0.882523	0.758153	0.026939	0.287215
0.882682	0.758359	0.027016	0.281735
0.882831	0.758839	0.026940	0.276249
0.882854	0.758835	0.027579	0.271898
0.882766	0.758826	0.028467	0.268142
0.882653	0.758676	0.030228	0.265091
0.882256	0.758344	0.031994	0.262955
0.881869	0.757895	0.034056	0.261212
0.881459	0.757290	0.036428	0.260378
0.881014	0.756561	0.039180	0.259644
0.880410	0.755721	0.042251	0.259490
0.879764	0.754797	0.045525	0.258890
0.879181	0.753771	0.048755	0.258991
0.878280	0.752645	0.052986	0.259220
0.877266	0.751501	0.057495	0.259660
0.876095	0.750345	0.062011	0.260216
0.874925	0.749129	0.066682	0.260792
0.873616	0.747976	0.071579	0.261398
0.872281	0.746792	0.076803	0.261858
0.870826	0.745794	0.082609	0.262089
0.869274	0.744537	0.088722	0.263112
0.867620	0.743555	0.095055	0.263410
0.865913	0.742689	0.101819	0.263147
0.864081	0.741797	0.108780	0.262794
0.862129	0.741201	0.116138	0.262511
0.860098	0.740587	0.123701	0.261346
0.857893	0.740084	0.131442	0.259842
0.855611	0.739745	0.139786	0.257803
0.853160	0.739541	0.148291	0.254691
0.850550	0.739580	0.157109	0.251742
0.847909	0.739683	0.166359	0.248374
0.845050	0.740012	0.175639	0.244502
0.842117	0.740380	0.185507	0.240018
0.838936	0.741027	0.195133	0.235593
0.835879	0.741732	0.205405	0.230282
0.832720	0.742647	0.215847	0.224337
0.829427	0.743590	0.226491	0.218139
0.826022	0.744945	0.237277	0.211408
0.822578	0.746179	0.248004	0.204923
0.818987	0.747538	0.258626	0.197997
0.815311	0.748966	0.269442	0.191172
0.811664	0.750408	0.280127	0.184015
0.807923	0.751901	0.290935	0.176846
0.804178	0.753445	0.301461	0.168901
0.800448	0.754996	0.311813	0.161109
0.796711	0.756583	0.322099	0.153693
0.792965	0.758116	0.332034	0.146566
0.789294	0.759603	0.341629	0.139640
0.785645	0.761083	0.351115	0.132866
0.781953	0.762391	0.360113	0.126327
0.778392	0.763705	0.368712	0.120087
0.775012	0.764937	0.376756	0.114530
0.771606	0.765967	0.384147	0.109263
0.768288	0.766828	0.391331	0.104332
0.765031	0.767624	0.397427	0.100151
0.761917	0.767919	0.402871	0.096773
0.758985	0.768744	0.407671	0.092334
0.756150	0.768998	0.411938	0.088860
0.753461	0.768994	0.415324	0.085960
0.750984	0.768811	0.418548	0.083671
0.748511	0.768643	0.420641	0.081991
0.746346	0.768348	0.422228	0.080586
0.744199	0.767816	0.422603	0.080475
0.742255	0.767167	0.422616	0.080426
0.740516	0.766307	0.421873	0.080639
0.738934	0.765312	0.420286	0.080389
0.737600	0.764194	0.418178	0.081015
0.736320	0.763031	0.415215	0.081649
0.735174	0.761742	0.412000	0.082378
0.734168	0.760428	0.407830	0.083197
0.733229	0.759046	0.402313	0.084031
0.732504	0.757625	0.396650	0.084808
0.731891	0.756194	0.390468	0.085451
0.731411	0.754798	0.384129	0.085683
0.731032	0.753384	0.377515	0.086221
0.730783	0.752203	0.369839	0.086047
0.730657	0.750697	0.362362	0.086435
0.730647	0.749537	0.354639	0.085887
0.730673	0.748465	0.346107	0.085211
0.730808	0.747418	0.337965	0.083732
0.730949	0.746492	0.328794	0.082274
0.731124	0.745742	0.320218	0.079672
0.731466	0.745087	0.310991	0.076478
0.731747	0.744632	0.301777	0.073258
0.732017	0.744313	0.292732	0.069548
0.732049	0.744155	0.284281	0.065355
0.732320	0.744119	0.274788	0.060531
0.732592	0.744214	0.265617	0.055288
0.733011	0.744462	0.256849	0.049787
0.733382	0.744827	0.248461	0.043336
0.733645	0.745399	0.240435	0.036465
0.733913	0.746281	0.232234	0.029559
0.734130	0.747011	0.224503	0.022255
0.734271	0.748015	0.217032	0.015303
0.734444	0.749043	0.209676	0.007427
0.734402	0.750128	0.202537	0.000209
0.734447	0.751263	0.195578	-0.007808
0.734446	0.752453	0.189032	-0.015908
0.734380	0.753712	0.182663	-0.024046
0.734258	0.755005	0.176767	-0.031792
0.734145	0.756280	0.171018	-0.040206
0.733905	0.757565	0.165634	-0.047284
0.733734	0.758839	0.160369	-0.054311
0.733494	0.760036	0.155414	-0.061394
0.733227	0.761138	0.150437	-0.067427
0.733099	0.762209	0.145969	-0.073291
0.732848	0.763125	0.141429	-0.078881
0.732549	0.763919	0.136968	-0.083453
0.732244	0.764683	0.132565	-0.087839
0.731929	0.765028	0.128168	-0.091053
0.731662	0.765460	0.123785	-0.094304
0.731391	0.765600	0.119636	-0.097417
0.731148	0.765629	0.115022	-0.100037
0.730822	0.765677	0.110739	-0.101773
0.730603	0.765398	0.106832	-0.102550
0.730333	0.764952	0.102168	-0.102352
0.730136	0.764408	0.098109	-0.101550
0.729907	0.763722	0.093636	-0.100854
0.729730	0.762908	0.089117	-0.099184
0.729670	0.761919	0.084564	-0.097326
0.729636	0.760837	0.079642	-0.094516
0.729679	0.759581	0.075264	-0.091980
0.729559	0.758253	0.069748	-0.089169
0.729654	0.756829	0.065063	-0.086042
0.729738	0.755424	0.059867	-0.082838
0.729768	0.753915	0.054553	-0.079280
0.729885	0.752443	0.049144	-0.075755
0.730019	0.750915	0.043475	-0.072402
0.730175	0.749470	0.038075	-0.069175
0.730332	0.747847	0.032421	-0.065000
0.730568	0.746529	0.026922	-0.061822
0.730798	0.745232	0.021617	-0.058676
0.731054	0.743983	0.015701	-0.055950
0.731306	0.742771	0.010345	-0.053512
0.731624	0.741666	0.004753	-0.051642
0.731952	0.740681	-0.000508	-0.050365
0.732248	0.739868	-0.006179	-0.049130
0.732490	0.739216	-0.011276	-0.048881
0.732632	0.738631	-0.016716	-0.049051
0.732797	0.738310	-0.021935	-0.049639
0.733302	0.738164	-0.027692	-0.050057
0.733601	0.738078	-0.033032	-0.051686
0.733902	0.738138	-0.037740	-0.053624
0.734228	0.738328	-0.042437	-0.056496
0.734541	0.738785	-0.047154	-0.059440
0.734985	0.739605	-0.051998	-0.063348
0.735310	0.740165	-0.056118	-0.067060
0.735728	0.740916	-0.060356	-0.071340
0.736060	0.741886	-0.064362	-0.075671
0.736477	0.743014	-0.068926	-0.080512
0.736911	0.744268	-0.073031	-0.086144
0.737359	0.745455	-0.077458	-0.091214
0.737885	0.746732	-0.081433	-0.097269
0.738451	0.748055	-0.085501	-0.103176
0.739040	0.749435	-0.089562	-0.109294
0.739748	0.750810	-0.093558	-0.115062
0.740503	0.752200	-0.097721	-0.120723
0.741473	0.753555	-0.101742	-0.126100
0.742191	0.754883	-0.105067	-0.131329
0.743165	0.756149	-0.109355	-0.136251
0.744184	0.757325	-0.113260	-0.141098
0.745306	0.758448	-0.117250	-0.145195
0.746528	0.759408	-0.121356	-0.149139
0.747718	0.760332	-0.125472	-0.152866
0.749043	0.761002	-0.129986	-0.155842
0.750494	0.761440	-0.134564	-0.158509
0.752078	0.762110	-0.139068	-0.161381
0.753618	0.762490	-0.143879	-0.163284
0.755341	0.762537	-0.148248	-0.164862
0.757082	0.762608	-0.153188	-0.165940
0.758879	0.762507	-0.157829	-0.166519
0.760860	0.762333	-0.162989	-0.166652
0.762774	0.761999	-0.167850	-0.165529
0.764790	0.761479	-0.172392	-0.163899
0.766819	0.760818	-0.177194	-0.162770
0.768935	0.760087	-0.182058	-0.161391
0.771077	0.759183	-0.186776	-0.159626
0.773260	0.758274	-0.191378	-0.157563
0.775395	0.757269	-0.195894	-0.155457
0.777476	0.756267	-0.200188	-0.153176
0.779510	0.755132	-0.204541	-0.150187
0.781526	0.754026	-0.208889	-0.148050
0.783543	0.752966	-0.212374	-0.145289
0.785434	0.751921	-0.215782	-0.143387
0.787294	0.750634	-0.218425	-0.140022
0.789058	0.749544	-0.221277	-0.137602
0.790661	0.748525	-0.223381	-0.135632
0.792256	0.747643	-0.225006	-0.133658
0.793727	0.746783	-0.226565	-0.132138
0.795039	0.745974	-0.227348	-0.130943
0.796171	0.745291	-0.227628	-0.129502
0.797163	0.744711	-0.227529	-0.129207
0.797863	0.744238	-0.226974	-0.129583
0.798562	0.743899	-0.225803	-0.129159
0.798976	0.743699	-0.224086	-0.129515
0.799171	0.743610	-0.221948	-0.130375
0.799158	0.743650	-0.218958	-0.131241
0.799015	0.743864	-0.215657	-0.133065
0.798716	0.744162	-0.211449	-0.134942
0.798285	0.744542	-0.206758	-0.137003
0.797599	0.745018	-0.201527	-0.139720
0.796750	0.745788	-0.196144	-0.142557
0.795684	0.746596	-0.190120	-0.145077
0.794491	0.747393	-0.183464	-0.148013
0.793077	0.748240	-0.177048	-0.150425
0.791564	0.749130	-0.170002	-0.153591
0.789856	0.750066	-0.162699	-0.157139
0.788014	0.751038	-0.155166	-0.160737
0.786034	0.752064	-0.147339	-0.163784
0.783979	0.753055	-0.139486	-0.166328
0.781830	0.754093	-0.131157	-0.169283
0.779527	0.755058	-0.123259	-0.171487
0.777223	0.755980	-0.114934	-0.173884
0.774853	0.756941	-0.106726	-0.175530
0.772456	0.757729	-0.098687	-0.176942
0.770048	0.758466	-0.090677	-0.177912
0.767623	0.759050	-0.083079	-0.178741
0.765186	0.759609	-0.075428	-0.178562
0.762714	0.759804	-0.068544	-0.177568
0.760345	0.760149	-0.061932	-0.176804
0.758007	0.760144	-0.055740	-0.175689
0.755737	0.760143	-0.050017	-0.174649
0.753587	0.759962	-0.044405	-0.172562
0.751464	0.759619	-0.039626	-0.170150
0.749403	0.759212	-0.034936	-0.167113
0.747378	0.758714	-0.031246	-0.162921
0.745478	0.758056	-0.027716	-0.158594
0.743705	0.757240	-0.024980	-0.153949
0.742037	0.756338	-0.023109	-0.149322
0.740753	0.755333	-0.021418	-0.144123
0.739326	0.754215	-0.020189	-0.139229
0.737983	0.753001	-0.019322	-0.133891
0.736758	0.751735	-0.018916	-0.128969
0.735636	0.750525	-0.019448	-0.123284
0.734648	0.749229	-0.020805	-0.118067
0.733818	0.747941	-0.022179	-0.113023
0.733166	0.746667	-0.024169	-0.108125
0.732515	0.745433	-0.026648	-0.103167
0.732063	0.744248	-0.029352	-0.098880
0.731670	0.743261	-0.032188	-0.095063
0.731357	0.742010	-0.035535	-0.090068
0.731096	0.741040	-0.038968	-0.086703
0.730962	0.740187	-0.042584	-0.083491
0.730878	0.739424	-0.046737	-0.080853
0.730877	0.738755	-0.050910	-0.078837
0.730918	0.738225	-0.054883	-0.077803
0.731092	0.737854	-0.059161	-0.077177
0.730918	0.737597	-0.063067	-0.076829
0.731054	0.737541	-0.067587	-0.077469
0.731091	0.737544	-0.072315	-0.078758
0.731241	0.737784	-0.076395	-0.079930
0.731425	0.738134	-0.080233	-0.082057
0.731523	0.738615	-0.084114	-0.084863
0.731690	0.739162	-0.087543	-0.087863
0.731835	0.740080	-0.091029	-0.091944
0.731988	0.741000	-0.093950	-0.095671
0.732034	0.741977	-0.096678	-0.099937
0.732061	0.742973	-0.098827	-0.104818
0.732077	0.744237	-0.100989	-0.109861
0.732040	0.745531	-0.103413	-0.115415
0.731996	0.746797	-0.105177	-0.120686
0.731907	0.748156	-0.106625	-0.126164
0.731801	0.749517	-0.107721	-0.131833
0.731673	0.750865	-0.108734	-0.137948
0.731499	0.752249	-0.109320	-0.143807
0.731331	0.753567	-0.109807	-0.148975
0.731133	0.754851	-0.109998	-0.154008
0.730947	0.756072	-0.109747	-0.158664
0.730822	0.757236	-0.109367	-0.163168
0.730637	0.758255	-0.109002	-0.167087
0.730421	0.759168	-0.108597	-0.170509
0.730200	0.760049	-0.107633	-0.173368
0.729933	0.760727	-0.107116	-0.175675
0.729854	0.761005	-0.105932	-0.176832
0.729678	0.761429	-0.105391	-0.178496
0.729417	0.761610	-0.104507	-0.179212
0.729333	0.761601	-0.103775	-0.179334
0.729243	0.761604	-0.103404	-0.179468
0.729110	0.761290	-0.102417	-0.178331
0.729046	0.760860	-0.101438	-0.176446
0.728946	0.760150	-0.100824	-0.174549
0.728909	0.759420	-0.100499	-0.171724
0.729043	0.758546	-0.100012	-0.167712
0.729053	0.757494	-0.099786	-0.163277
0.729188	0.756333	-0.099936	-0.158964
0.729391	0.755040	-0.099783	-0.154535
0.729539	0.753678	-0.100117	-0.149798
0.729795	0.752247	-0.100515	-0.144585
0.729991	0.750718	-0.101188	-0.139275
0.730233	0.749185	-0.102161	-0.133878
0.730495	0.747632	-0.103321	-0.128341
0.730822	0.746138	-0.104778	-0.122931
0.731155	0.744620	-0.106053	-0.117818
0.731427	0.743236	-0.107583	-0.112507
0.731916	0.741603	-0.108905	-0.106825
0.732269	0.740345	-0.110328	-0.101957
0.732675	0.738999	-0.112392	-0.097292
0.733074	0.737861	-0.113871	-0.093035
0.733566	0.736805	-0.116229	-0.089037
0.734026	0.735932	-0.117779	-0.085888
0.734519	0.735108	-0.120198	-0.082599
0.734835	0.734399	-0.122256	-0.080789
0.735171	0.734037	-0.124277	-0.078726
0.735537	0.733583	-0.126319	-0.077504
0.735727	0.733423	-0.128520	-0.076623
0.736029	0.733365	-0.130463	-0.076470
0.736106	0.733593	-0.132368	-0.076267
0.736479	0.733924	-0.134929	-0.077080
0.736770	0.734328	-0.136856	-0.078771
0.737022	0.734929	-0.138416	-0.080542
0.737257	0.735874	-0.140105	-0.083258
0.737478	0.736821	-0.141582	-0.085685
0.737573	0.737808	-0.143226	-0.088396
0.737726	0.739024	-0.144904	-0.091410
0.737863	0.740241	-0.146629	-0.094697
0.738056	0.741508	-0.148294	-0.098521
0.738228	0.742873	-0.149881	-0.102834
0.738420	0.744282	-0.151788	-0.107486
0.738658	0.745752	-0.153000	-0.111690
0.738865	0.747220	-0.154818	-0.115836
0.739133	0.748678	-0.156496	-0.119516
0.739453	0.750137	-0.158127	-0.123205
0.739834	0.751526	-0.159990	-0.126863
0.740274	0.752859	-0.162104	-0.130192
0.740851	0.754121	-0.164294	-0.133648
0.741572	0.755317	-0.166666	-0.136116
0.742234	0.756367	-0.169195	-0.138273
0.743033	0.757224	-0.171945	-0.140260
0.743905	0.758151	-0.174967	-0.141345
0.744933	0.758597	-0.178487	-0.141403
0.746101	0.759085	-0.182143	-0.142053
0.747485	0.759370	-0.186102	-0.141677
0.748932	0.759432	-0.190720	-0.141087
0.750500	0.759273	-0.195312	-0.139873
0.752341	0.759229	-0.200109	-0.138613
0.754176	0.758933	-0.205665	-0.135917
0.756175	0.758441	-0.211593	-0.132071
0.758295	0.757805	-0.217704	-0.128847
0.760668	0.756974	-0.224525	-0.124633
0.763205	0.756058	-0.231029	-0.120257
0.765888	0.755033	-0.238201	-0.115600
0.768716	0.753798	-0.245805	-0.110756
0.771622	0.752538	-0.253657	-0.105675
0.774644	0.751213	-0.261927	-0.100394
0.777772	0.749775	-0.270630	-0.094948
0.781103	0.748343	-0.279514	-0.089550
0.784405	0.746897	-0.288166	-0.084140
0.787981	0.745458	-0.297381	-0.078605
0.791543	0.744070	-0.306648	-0.073619
0.795174	0.742757	-0.316163	-0.068352
0.798905	0.741250	-0.325505	-0.062739
0.802692	0.739960	-0.334994	-0.058144
0.806539	0.738786	-0.344283	-0.053653
0.810362	0.737700	-0.353552	-0.049689
0.814172	0.736593	-0.362767	-0.046020
0.818075	0.735709	-0.371833	-0.043100
0.821901	0.734911	-0.380856	-0.040899
0.825716	0.734322	-0.389649	-0.039050
0.829447	0.733828	-0.397942	-0.037486
0.833034	0.733468	-0.406036	-0.036171
0.836555	0.733281	-0.413947	-0.036339
0.839984	0.733222	-0.421457	-0.036522
0.843516	0.733256	-0.428046	-0.037070
0.846858	0.733549	-0.434257	-0.038857
0.849985	0.733853	-0.439871	-0.040371
0.853100	0.734345	-0.445087	-0.042744
0.856133	0.735196	-0.449933	-0.045947
0.858928	0.735934	-0.454090	-0.048665
0.861669	0.736782	-0.457641	-0.051812
0.864151	0.737596	-0.460522	-0.055788
0.866571	0.738658	-0.463310	-0.059728
0.868810	0.739787	-0.465293	-0.064113
0.870884	0.740886	-0.466662	-0.068281
0.872829	0.742047	-0.467534	-0.073595
0.874659	0.743231	-0.467612	-0.078364
0.876288	0.744471	-0.467229	-0.082981
0.877829	0.745580	-0.466334	-0.087507
0.879150	0.746699	-0.464761	-0.091755
0.880440	0.747783	-0.462843	-0.095825
0.881612	0.748775	-0.460431	-0.100084
0.882695	0.749702	-0.457623	-0.103314
0.883630	0.750519	-0.454288	-0.106727
0.884353	0.751318	-0.450789	-0.109268
0.885178	0.751729	-0.446613	-0.111178
0.885776	0.752302	-0.442484	-0.113383
0.886310	0.752490	-0.438378	-0.114674
0.886820	0.752632	-0.433445	-0.115673
0.887216	0.752566	-0.429034	-0.116203
0.887592	0.752556	-0.423622	-0.116704
0.887943	0.752286	-0.418826	-0.115927
0.888063	0.751872	-0.413356	-0.115016
0.888299	0.751417	-0.407931	-0.113006
0.888579	0.750643	-0.402413	-0.111128
0.888716	0.749893	-0.397197	-0.108256
0.888985	0.748961	-0.391774	-0.104800
0.889072	0.748011	-0.386273	-0.101385
0.889396	0.746916	-0.381351	-0.098050
0.889549	0.745700	-0.375843	-0.094528
0.889637	0.744499	-0.370488	-0.090225
0.889727	0.743277	-0.365646	-0.086121
0.889784	0.741985	-0.360618	-0.081960
0.889857	0.740713	-0.355868	-0.077609
0.890008	0.739548	-0.351453	-0.073398
0.890099	0.738361	-0.346941	-0.069379
0.890251	0.737301	-0.342438	-0.065608
0.890393	0.736107	-0.338218	-0.061158
0.890527	0.735140	-0.334040	-0.057388
0.890673	0.734269	-0.330015	-0.053962
0.890871	0.733488	-0.326043	-0.050881
0.891007	0.732914	-0.322232	-0.047913
0.891185	0.732385	-0.318620	-0.045803
0.891324	0.731985	-0.314923	-0.044160
0.891424	0.731744	-0.311386	-0.043065
0.891519	0.731665	-0.307912	-0.042885
0.891568	0.731864	-0.304561	-0.042225
0.891553	0.732098	-0.301151	-0.042237
0.891547	0.732508	-0.297823	-0.043073
0.891400	0.733156	-0.294507	-0.044261
0.891381	0.733894	-0.291216	-0.046226
0.891354	0.734785	-0.287841	-0.048679
0.891287	0.735837	-0.283862	-0.051068
0.891148	0.737003	-0.280705	-0.054380
0.890923	0.738319	-0.276907	-0.058010
0.890789	0.739912	-0.273395	-0.062215
0.890444	0.741368	-0.269939	-0.065788
0.890167	0.742947	-0.266325	-0.069701
0.889846	0.744543	-0.262656	-0.074546
0.889555	0.746203	-0.258874	-0.079350
0.889186	0.747889	-0.254880	-0.084170
0.888820	0.749558	-0.251193	-0.088784
0.888464	0.751228	-0.247054	-0.093322
0.888053	0.752932	-0.243160	-0.097762
0.887770	0.754556	-0.239103	-0.102111
0.887210	0.756150	-0.235094	-0.106406
0.886895	0.757650	-0.230945	-0.110121
0.886436	0.759093	-0.226851	-0.113831
0.886152	0.760332	-0.222619	-0.116653
0.885758	0.761452	-0.218512	-0.119492
0.885371	0.762435	-0.214466	-0.121669
0.885053	0.762922	-0.210309	-0.122931
0.884763	0.763970	-0.206396	-0.125231
0.884498	0.764584	-0.202288	-0.126402
0.884228	0.764848	-0.198105	-0.126951
0.884010	0.765002	-0.194105	-0.127173
0.883921	0.764976	-0.189999	-0.126785
0.883779	0.764866	-0.186363	-0.125884
0.883614	0.764656	-0.182488	-0.123499
0.883568	0.764182	-0.178689	-0.120599
0.883606	0.763569	-0.175051	-0.118147
0.883591	0.762794	-0.171583	-0.115649
0.883672	0.761958	-0.167790	-0.112077
0.883827	0.760968	-0.164292	-0.108301
0.884072	0.759913	-0.161000	-0.104705
0.884239	0.758715	-0.157771	-0.100579
0.884464	0.757513	-0.154653	-0.096368
0.884739	0.756318	-0.152116	-0.092251
0.885000	0.755033	-0.149281	-0.087867
0.885357	0.753777	-0.145992	-0.083750
0.885679	0.752488	-0.142883	-0.079698
0.886061	0.751367	-0.140301	-0.075840
0.886535	0.750342	-0.137617	-0.072438
0.886926	0.749059	-0.134711	-0.067876
0.887346	0.748068	-0.132089	-0.064712
0.887829	0.747163	-0.129434	-0.061254
0.888311	0.746459	-0.126621	-0.058595
0.888723	0.745670	-0.124085	-0.056397
0.889192	0.745131	-0.121511	-0.054722
0.889620	0.744765	-0.118928	-0.053676
0.890048	0.744542	-0.116230	-0.052870
0.890423	0.744438	-0.113726	-0.051755
0.890659	0.744509	-0.111203	-0.051887
0.890854	0.744756	-0.108630	-0.052097
0.891174	0.745093	-0.105799	-0.053106
0.891496	0.745541	-0.102899	-0.054341
0.891721	0.746155	-0.099335	-0.055813
0.891929	0.746963	-0.095927	-0.057769
0.892022	0.747887	-0.092925	-0.060301
0.892168	0.749125	-0.089731	-0.063043
0.892239	0.750268	-0.086331	-0.065422
0.892234	0.751458	-0.083022	-0.068200
0.892185	0.752740	-0.079431	-0.071013
0.892128	0.754039	-0.075800	-0.074322
0.891998	0.755465	-0.072057	-0.077230
0.891866	0.756845	-0.068408	-0.080118
0.891649	0.758336	-0.064362	-0.083218
0.891432	0.759761	-0.060560	-0.086203
0.891194	0.761172	-0.056637	-0.088668
0.890914	0.762525	-0.052652	-0.090756
0.890705	0.763844	-0.048563	-0.093050
0.890379	0.765045	-0.044391	-0.094584
0.890130	0.766151	-0.040319	-0.095456
0.889887	0.767222	-0.036323	-0.095948
0.889546	0.768125	-0.032309	-0.095874
0.889245	0.768877	-0.028385	-0.095332
0.888957	0.769224	-0.024659	-0.093620
0.888665	0.769645	-0.020895	-0.092290
0.888422	0.769823	-0.017212	-0.090007
0.888180	0.769734	-0.013756	-0.087488
0.887946	0.769816	-0.010386	-0.084704
0.887741	0.769499	-0.007256	-0.080927
0.887509	0.769058	-0.003982	-0.076370
0.887341	0.768443	-0.001010	-0.071286
0.887230	0.767668	0.001665	-0.065603
0.887099	0.766806	0.004238	-0.059657
0.887103	0.765682	0.006796	-0.052961
0.887118	0.764471	0.008871	-0.046240
0.887110	0.763094	0.011054	-0.039637
0.887164	0.761676	0.012724	-0.032792
0.887283	0.760162	0.014463	-0.025700
0.887403	0.758572	0.016242	-0.018262
0.887554	0.756910	0.017060	-0.011196
0.887686	0.755263	0.018163	-0.004280
0.887842	0.753611	0.018880	0.002546
0.888035	0.751999	0.019534	0.009312
0.888252	0.750573	0.020075	0.015616
0.888516	0.748838	0.020502	0.022564
0.888725	0.747395	0.020907	0.028335
0.888996	0.746007	0.021118	0.034115
0.889286	0.744590	0.021175	0.039085
0.889604	0.743343	0.021227	0.043373
0.889863	0.742378	0.021071	0.047547
0.890213	0.741368	0.021171	0.050683
0.890261	0.740544	0.020805	0.053086
0.890475	0.739862	0.020613	0.054966
0.890573	0.739373	0.020276	0.056202
0.890706	0.738980	0.019900	0.057387
0.890827	0.738762	0.019793	0.057443
0.890935	0.738763	0.019787	0.057033
0.891003	0.738865	0.020051	0.055832
0.890952	0.739444	0.019904	0.053821
0.890966	0.739789	0.020682	0.051940
0.890927	0.740198	0.021650	0.049488
0.890816	0.740977	0.022405	0.046445
0.890684	0.741731	0.023001	0.042947
0.890491	0.742763	0.023650	0.039147
0.890191	0.743800	0.024662	0.035122
0.889914	0.744911	0.025954	0.030632
0.889659	0.746066	0.027428	0.025152
0.889252	0.747264	0.029213	0.020073
0.888916	0.748518	0.031189	0.014727
0.888463	0.749772	0.033024	0.010097
0.888102	0.751018	0.035052	0.005353
0.887688	0.752258	0.037642	0.000763
0.887371	0.753511	0.040202	-0.003884
0.886757	0.754643	0.043729	-0.007826
0.886203	0.755710	0.047022	-0.011759
0.885734	0.756753	0.050962	-0.015650
0.885195	0.757621	0.054387	-0.018595
0.884616	0.758412	0.058304	-0.021098
0.884031	0.758931	0.062236	-0.023621
0.883362	0.759323	0.066489	-0.025648
0.882744	0.759713	0.070535	-0.027614
0.882148	0.759948	0.075406	-0.029073
0.881535	0.759995	0.080601	-0.030119
0.880806	0.759816	0.085647	-0.030636
0.880226	0.759652	0.090959	-0.030616
0.879488	0.759326	0.096549	-0.029798
0.878755	0.758866	0.102352	-0.027745
0.878024	0.758198	0.108145	-0.025821
0.877207	0.757436	0.114279	-0.024286
0.876396	0.756560	0.120626	-0.022449
